fighter,opponent,date,elo_before,elo_after,result,elo_trend
Cub Swanson,Daniel Pineda,2020-12-12,1583.7847418117706,1636.9885877615666,1.0,-81.76992665823423
Cub Swanson,Giga Chikadze,2021-05-01,1636.9885877615666,1584.8175215747617,0.0,38.86666730148386
Cub Swanson,Darren Elkins,2021-12-18,1584.8175215747617,1655.9383171504167,1.0,21.46429140049986
Cub Swanson,Jonathan Martinez,2022-10-15,1655.9383171504167,1599.3919723767779,0.0,72.15357533864608
Cub Swanson,Hakeem Dawodu,2023-08-12,1599.3919723767779,1646.791236301723,1.0,-37.59661538478872
Cub Swanson,Andre Fili,2024-06-29,1646.791236301723,1597.8674958876102,0.0,61.97371472696136
Cub Swanson,Billy Quarantillo,2024-12-14,1597.8674958876102,1646.366678267195,1.0,-58.070821262806476
Cung Le,Wanderlei Silva,2011-11-19,1500.0,1430.9316185271355,0.0,
Cung Le,Patrick Cote,2012-07-07,1430.9316185271355,1477.283852234305,1.0,
Cung Le,Rich Franklin,2012-11-10,1477.283852234305,1550.1039770438822,1.0,
Cung Le,Michael Bisping,2014-08-23,1537.5779827829117,1485.8221367017716,0.0,37.577982782911704
Curt Warburton,Spencer Fisher,2010-10-16,1500.0,1444.5196269632238,0.0,
Curt Warburton,Maciej Jewtuszko,2011-02-26,1444.5196269632238,1500.1200313673235,1.0,
Curt Warburton,Joe Lauzon,2011-06-26,1500.1200313673235,1439.9862141274054,0.0,
Curtis Blaydes,Francis Ngannou,2016-04-10,1500.0,1450.259841440617,0.0,
Curtis Blaydes,Cody East,2016-10-01,1450.259841440617,1505.4812434922028,1.0,
Curtis Blaydes,Daniel Omielanczuk,2017-07-08,1505.4812434922028,1552.343369817339,1.0,
Curtis Blaydes,Aleksei Oleinik,2017-11-04,1552.343369817339,1626.7704680859902,1.0,52.34336981733895
Curtis Blaydes,Mark Hunt,2018-02-10,1626.7704680859902,1682.4328944453318,1.0,176.51062664537312
Curtis Blaydes,Alistair Overeem,2018-06-09,1682.4328944453318,1747.8253618669905,1.0,176.95165095312905
Curtis Blaydes,Francis Ngannou,2018-11-24,1747.8253618669905,1680.6140096189627,0.0,195.48199204965158
Curtis Blaydes,Justin Willis,2019-03-23,1680.6140096189627,1726.748993954124,1.0,53.843541532972495
Curtis Blaydes,Shamil Abdurakhimov,2019-09-07,1726.748993954124,1776.0194164869017,1.0,44.31609950879215
Curtis Blaydes,Junior Dos Santos,2020-01-25,1776.0194164869017,1822.9349730341567,1.0,28.194054619911185
Curtis Blaydes,Alexander Volkov,2020-06-20,1822.9349730341567,1848.3048188311016,1.0,142.320963415194
Curtis Blaydes,Derrick Lewis,2021-02-20,1848.3048188311016,1779.2388610195585,0.0,121.55582487697757
Curtis Blaydes,Jairzinho Rozenstruik,2021-09-25,1779.2388610195585,1820.8123836451055,1.0,3.21944453265678
Curtis Blaydes,Chris Daukaus,2022-03-26,1820.8123836451055,1856.9754505819317,1.0,-2.1225893890511998
Curtis Blaydes,Tom Aspinall,2022-07-23,1856.9754505819317,1904.470341384897,1.0,8.670631750830125
Curtis Blaydes,Sergei Pavlovich,2023-04-22,1904.470341384897,1822.427406256972,0.0,125.23148036533848
Curtis Blaydes,Jailton Almeida,2024-03-09,1822.427406256972,1877.2183143143966,1.0,1.615022611866607
Curtis Blaydes,Tom Aspinall,2024-07-27,1877.2183143143966,1815.6342612984772,0.0,20.24286373246491
Curtis Blaydes,Rizvan Kuniev,2025-06-21,1815.6342612984772,1825.699993152268,1.0,-88.83608008641977
Curtis Millender,Thiago Alves,2018-02-18,1500.0,1571.0974726875952,1.0,
Curtis Millender,Max Griffin,2018-07-07,1571.0974726875952,1617.0791746920706,1.0,
Curtis Millender,Siyar Bahadurzada,2018-12-29,1617.0791746920706,1665.8321399169326,1.0,
Curtis Millender,Elizeu Zaleski dos Santos,2019-03-09,1665.8321399169326,1619.4849918371935,0.0,165.83213991693265
Curtis Millender,Belal Muhammad,2019-04-13,1619.4849918371935,1569.6244360572061,0.0,48.38751914959835
Cynthia Calvillo,Amanda Cooper,2017-03-04,1500.0,1558.0423120415696,1.0,
Cynthia Calvillo,Pearl Gonzalez,2017-04-08,1558.0423120415696,1608.1109788670647,1.0,
Cynthia Calvillo,Joanne Calderwood,2017-07-16,1608.1109788670647,1645.7358681545797,1.0,
Cynthia Calvillo,Carla Esparza,2017-12-30,1645.7358681545797,1580.0452071144277,0.0,145.73586815457975
Cynthia Calvillo,Poliana Botelho,2018-11-17,1580.0452071144277,1643.663762527406,1.0,22.00289507285811
Cynthia Calvillo,Cortney Casey,2019-02-17,1643.663762527406,1674.4432216871708,1.0,35.55278366034145
Cynthia Calvillo,Jessica Eye,2020-06-13,1630.832416265378,1672.936141967726,1.0,-14.903451889201733
Cynthia Calvillo,Katlyn Chookagian,2020-11-21,1672.936141967726,1616.7314538182868,0.0,92.89093485329818
Cynthia Calvillo,Jessica Andrade,2021-09-25,1616.7314538182868,1572.3150523603902,0.0,-26.932308709119297
Cynthia Calvillo,Andrea Lee,2021-11-13,1572.3150523603902,1512.017498224314,0.0,-58.51736390498786
Cynthia Calvillo,Nina Nunes,2022-08-13,1512.017498224314,1471.910559925727,0.0,-160.91864374341185
Cynthia Calvillo,Loopy Godinez,2023-04-08,1471.910559925727,1441.0657947526504,0.0,-144.82089389255975
Cyril Asker,Jared Cannonier,2016-04-10,1500.0,1433.1719244142064,0.0,
Cyril Asker,Dmitrii Smoliakov,2017-01-15,1433.1719244142064,1492.5792987194332,1.0,
Cyril Asker,Walt Harris,2017-06-17,1492.5792987194332,1434.3291042021183,0.0,
Cyril Asker,Hu Yaozong,2017-11-25,1434.3291042021183,1505.536908988324,1.0,-65.67089579788171
Cyril Asker,Tai Tuivasa,2018-02-10,1505.536908988324,1452.6107301587194,0.0,72.36498457411767
Cyrille Diabate,Luiz Cane,2010-05-29,1500.0,1560.0,1.0,
Cyrille Diabate,Alexander Gustafsson,2010-10-16,1560.0,1480.0632690500254,0.0,
Cyrille Diabate,Steve Cantwell,2011-03-03,1480.0632690500254,1530.8146110511416,1.0,
Cyrille Diabate,Anthony Perosh,2011-11-05,1530.8146110511416,1475.8429274773355,0.0,30.814611051141583
Cyrille Diabate,Tom DeBlass,2012-04-14,1475.8429274773355,1527.1749826478906,1.0,-84.15707252266452
Cyrille Diabate,Chad Griggs,2012-11-17,1527.1749826478906,1576.750922598081,1.0,47.11171359786522
Cyrille Diabate,Jimi Manuwa,2013-02-16,1576.750922598081,1514.5487330862254,0.0,45.93631154693935
Cyrille Diabate,Ilir Latifi,2014-03-08,1510.9115498146691,1440.8342780451233,0.0,35.068622337333636
Da Un Jung,Khadis Ibragimov,2019-08-31,1500.0,1548.0,1.0,
Da Un Jung,Mike Rodriguez,2019-12-21,1548.0,1591.1946583900685,1.0,
Da Woon Jung,Kennedy Nzechukwu,2021-11-13,1500.0,1579.5474709892608,1.0,
Da Woon Jung,Dustin Jacoby,2022-07-16,1579.5474709892608,1535.0243059980926,0.0,
Da Woon Jung,Devin Clark,2023-02-04,1535.0243059980926,1481.185254584873,0.0,
Da Woon Jung,Carlos Ulberg,2023-09-09,1481.185254584873,1449.032589199157,0.0,-18.814745415126936
Da Woon Jung,Oumar Sy,2024-09-28,1461.7744418993677,1426.9944494402343,0.0,-117.77302908989304
Da'Mon Blackshear,Farid Basharat,2023-03-04,1500.0,1452.0,0.0,
Da'Mon Blackshear,Luan Lacerda,2023-06-03,1452.0,1513.4083796975092,1.0,
Da'Mon Blackshear,Jose Johnson,2023-08-12,1513.4083796975092,1571.0939834436442,1.0,
Da'Mon Blackshear,Mario Bautista,2023-08-19,1571.0939834436442,1539.325367447415,0.0,71.09398344364422
Da'Mon Blackshear,Montel Jackson,2024-07-13,1539.325367447415,1499.2227674655069,0.0,87.32536744741492
Da'Mon Blackshear,Cody Stamann,2024-11-09,1499.2227674655069,1557.5010715923731,1.0,-14.185612232002313
Da'Mon Blackshear,Cody Gibson,2025-03-15,1557.5010715923731,1606.764939718092,1.0,-13.592911851271083
Da'Mon Blackshear,Alatengheili,2025-04-26,1606.764939718092,1651.2609955563607,1.0,67.43957227067699
Da'Mon Blackshear,Davey Grant,2025-07-26,1651.2609955563607,1599.5392270376867,0.0,152.03822809085386
Da-Un Jung,William Knight,2021-04-10,1500.0,1555.521269991483,1.0,
DaMarques Johnson,Brad Blackburn,2010-04-10,1500.0,1560.0,1.0,
DaMarques Johnson,Matthew Riddle,2010-08-01,1560.0,1497.928497068115,0.0,
DaMarques Johnson,Mike Guymon,2011-01-22,1497.928497068115,1554.277917085429,1.0,
DaMarques Johnson,Amir Sadollah,2011-03-26,1554.277917085429,1484.9799721690877,0.0,54.27791708542895
DaMarques Johnson,Clay Harvison,2011-11-12,1484.9799721690877,1541.316698612479,1.0,-75.02002783091234
DaMarques Johnson,John Maguire,2012-04-14,1541.316698612479,1482.874734776719,0.0,43.388201544364165
DaMarques Johnson,Mike Swick,2012-08-04,1482.874734776719,1425.8297705588075,0.0,-71.40318230871003
DaMarques Johnson,Gunnar Nelson,2012-09-29,1425.8297705588075,1378.4474192081352,0.0,-59.15020161028019
Daichi Abe,Hyun Gyu Lim,2017-09-22,1500.0,1545.5136953629735,1.0,
Daichi Abe,Luke Jumeau,2018-02-10,1545.5136953629735,1489.5824658532915,0.0,
Daichi Abe,Li Jingliang,2018-06-23,1489.5824658532915,1451.7365433334353,0.0,
Dakota Bush,Austin Hubbard,2021-04-17,1500.0,1449.3731176778056,0.0,
Dakota Bush,Viacheslav Borshchev,2022-01-15,1449.3731176778056,1398.0547115530787,0.0,
Dalcha Lungiambula,Dequan Townsend,2019-06-29,1500.0,1560.0,1.0,
Dalcha Lungiambula,Magomed Ankalaev,2019-11-09,1560.0,1497.2418239503031,0.0,
Dalcha Lungiambula,Markus Perez,2021-01-20,1497.9313679627273,1534.8104440282218,1.0,
Dalcha Lungiambula,Marc-Andre Barriault,2021-09-04,1534.8104440282218,1484.3983594643087,0.0,34.81044402822181
Dalcha Lungiambula,Cody Brundage,2022-03-12,1484.3983594643087,1418.8195220002874,0.0,-75.60164053569133
Dalcha Lungiambula,Punahele Soriano,2022-07-16,1418.8195220002874,1376.1818326792943,0.0,-79.11184596243993
Dalcha Lungiambula,Edmen Shahbazyan,2022-12-10,1376.1818326792943,1340.3973674713143,0.0,-158.6286113489275
Damacio Page,Brian Bowles,2011-03-03,1500.0,1440.0,0.0,
Damacio Page,Brad Pickett,2012-04-14,1455.0,1393.832213072899,0.0,
Damacio Page,Alex Caceres,2012-07-11,1393.832213072899,1336.7325016901077,0.0,
Damian Grabowski,Derrick Lewis,2016-02-06,1500.0,1453.5068625391589,0.0,
Damian Grabowski,Anthony Hamilton,2016-07-30,1453.5068625391589,1392.5610865059186,0.0,
Damian Grabowski,Chase Sherman,2017-07-22,1392.5610865059186,1354.8804395850282,0.0,
Damian Pinas,Wes Schultz,2026-02-28,1500.0,1560.0,1.0,
Damian Stasiak,Yaotzin Meza,2015-04-11,1500.0,1445.5595143830515,0.0,
Damian Stasiak,Filip Pejic,2016-04-10,1445.5595143830515,1514.8848577075469,1.0,
Damian Stasiak,Davey Grant,2016-10-08,1514.8848577075469,1574.2110152214718,1.0,
Damian Stasiak,Pedro Munhoz,2017-05-28,1574.2110152214718,1532.7588488602055,0.0,74.21101522147183
Damian Stasiak,Brian Kelleher,2017-10-21,1532.7588488602055,1471.1907416676988,0.0,87.19933447715403
Damian Stasiak,Liu Pingyuan,2018-07-22,1471.1907416676988,1427.161790744466,0.0,-43.69411603984804
Damien Brown,Alan Patrick,2016-03-19,1500.0,1456.2670273508072,0.0,
Damien Brown,Cesar Arzamendia,2016-07-30,1456.2670273508072,1515.5301748804573,1.0,
Damien Brown,Jon Tuck,2016-11-26,1515.5301748804573,1552.330892236549,1.0,
Damien Brown,Vinc Pichel,2017-06-10,1552.330892236549,1490.291987255086,0.0,52.33089223654906
Damien Brown,Frank Camacho,2017-11-18,1490.291987255086,1455.2976341933465,0.0,34.02495990427883
Damien Brown,Dong Hyun Ma,2018-02-10,1455.2976341933465,1423.729884261561,0.0,-60.23254068711071
Damir Hadzovic,Mairbek Taisumov,2016-04-10,1500.0,1465.9163643688473,0.0,
Damir Hadzovic,Marcin Held,2017-05-28,1474.4372732766356,1526.3642872922078,1.0,
Damir Hadzovic,Alan Patrick,2018-02-03,1526.3642872922078,1488.1176183665502,0.0,
Damir Hadzovic,Nick Hein,2018-07-22,1488.1176183665502,1527.812032511982,1.0,-11.882381633449768
Damir Hadzovic,Marco Polo Reyes,2019-02-23,1527.812032511982,1583.8111455347137,1.0,53.374759235346346
Damir Hadzovic,Christos Giagos,2019-06-01,1583.8111455347137,1523.0632606534407,0.0,57.44685824250587
Damir Hadzovic,Renato Moicano,2020-03-14,1523.0632606534407,1470.6356386993082,0.0,34.94564228689046
Damir Hadzovic,Yancy Medeiros,2021-06-26,1477.976729024481,1531.9675123111326,1.0,-49.83530348750082
Damir Hadzovic,Marc Diakiese,2022-07-23,1523.9756342333494,1475.4036840440526,0.0,-59.83551130136425
Damir Hadzovic,Terrance McKinney,2025-02-01,1481.5527630330394,1426.2398566891845,0.0,-41.51049762040134
Damir Ismagulov,Alex Gorgees,2018-12-01,1500.0,1548.0,1.0,
Damir Ismagulov,Joel Alvarez,2019-02-23,1548.0,1589.4104263791678,1.0,
Damir Ismagulov,Thiago Moises,2019-08-31,1589.4104263791678,1625.9716634371139,1.0,
Damir Ismagulov,Rafael Alves,2021-05-22,1594.4787475778353,1629.7385221026402,1.0,94.47874757783529
Damir Ismagulov,Guram Kutateladze,2022-06-18,1597.3038915769803,1626.1170837258023,1.0,49.30389157698028
Damir Ismagulov,Arman Tsarukyan,2022-12-17,1626.1170837258023,1581.566325015244,0.0,36.70665734663453
Damir Ismagulov,Grant Dawson,2023-07-01,1581.566325015244,1558.0854701976916,0.0,-12.912422562591246
Damon Jackson,Yancy Medeiros,2014-08-30,1500.0,1427.5277132918307,0.0,
Damon Jackson,Mirsad Bektic,2020-09-19,1445.645784968873,1523.8803935579015,1.0,
Damon Jackson,Ilia Topuria,2020-12-05,1523.8803935579015,1470.0824114373324,0.0,
Damon Jackson,Charles Rosa,2021-10-09,1470.0824114373324,1526.3954982308007,1.0,-29.91758856266756
Damon Jackson,Kamuela Kirk,2022-03-12,1526.3954982308007,1591.66379972348,1.0,80.74971326192781
Damon Jackson,Dan Argueta,2022-06-04,1591.66379972348,1627.2858474134891,1.0,67.78340616557853
Damon Jackson,Pat Sabatini,2022-09-17,1627.2858474134891,1694.6172386760707,1.0,157.2034359761567
Damon Jackson,Dan Ige,2023-01-14,1694.6172386760707,1617.087020405756,0.0,168.22174044526992
Damon Jackson,Billy Quarantillo,2023-08-05,1617.087020405756,1561.4070384634215,0.0,25.423220682275996
Damon Jackson,Alexander Hernandez,2024-04-06,1561.4070384634215,1595.1592791048138,1.0,-65.87880895006765
Damon Jackson,Chepe Mariscal,2024-08-10,1595.1592791048138,1554.426934176002,0.0,-99.45795957125688
Damon Jackson,Jim Miller,2024-11-16,1554.426934176002,1508.6092184378992,0.0,-62.660086229753915
Dan Argueta,Damon Jackson,2022-06-04,1500.0,1464.3779523099909,0.0,
Dan Argueta,Nick Aguirre,2023-01-14,1464.3779523099909,1517.2821476491622,1.0,
Dan Argueta,Jean Matsumoto,2024-04-06,1512.9616107368715,1450.7242577305449,0.0,
Dan Argueta,Cody Haddon,2024-10-12,1450.7242577305449,1409.486672043446,0.0,-49.27574226945512
Dan Hardy,Georges St-Pierre,2010-03-27,1500.0,1452.0,0.0,
Dan Hardy,Carlos Condit,2010-10-16,1452.0,1410.0725553520647,0.0,
Dan Hardy,Anthony Johnson,2011-03-26,1410.0725553520647,1374.2262864439106,0.0,
Dan Hardy,Chris Lytle,2011-08-14,1374.2262864439106,1339.548921912033,0.0,-125.77371355608943
Dan Hardy,Duane Ludwig,2012-05-26,1339.548921912033,1422.3734400546675,1.0,-112.45107808796706
Dan Hardy,Amir Sadollah,2012-09-29,1422.3734400546675,1485.7929718011576,1.0,12.300884702602843
Dan Henderson,Mauricio Rua,2011-11-19,1500.0,1559.4192917158643,1.0,
Dan Henderson,Lyoto Machida,2013-02-23,1544.5644687868983,1507.4462091138614,0.0,
Dan Henderson,Rashad Evans,2013-06-15,1507.4462091138614,1476.5812312835799,0.0,
Dan Henderson,Vitor Belfort,2013-11-09,1476.5812312835799,1447.2993915578452,0.0,-23.418768716420118
Dan Henderson,Mauricio Rua,2014-03-23,1447.2993915578452,1526.844952205796,1.0,-97.26507722905308
Dan Henderson,Daniel Cormier,2014-05-24,1526.844952205796,1487.5852347749735,0.0,19.398743091934648
Dan Henderson,Gegard Mousasi,2015-01-24,1487.5852347749735,1437.952132375318,0.0,11.004003491393632
Dan Henderson,Tim Boetsch,2015-06-06,1437.952132375318,1519.9682446926683,1.0,-9.347259182527296
Dan Henderson,Vitor Belfort,2015-11-07,1519.9682446926683,1477.8399093972328,0.0,-6.8767075131277124
Dan Henderson,Hector Lombard,2016-06-04,1477.8399093972328,1552.9390066057408,1.0,-9.745325377740755
Dan Henderson,Michael Bisping,2016-10-08,1552.9390066057408,1533.6176977170687,0.0,114.98687423042293
Dan Hooker,Ian Entwistle,2014-06-28,1500.0,1560.0,1.0,
Dan Hooker,Maximo Blanco,2014-09-20,1560.0,1501.1499925669514,0.0,
Dan Hooker,Hatsu Hioki,2015-05-09,1501.1499925669514,1556.772234578071,1.0,
Dan Hooker,Yair Rodriguez,2015-10-03,1556.772234578071,1512.0316276499807,0.0,56.77223457807099
Dan Hooker,Mark Eddiva,2016-03-19,1512.0316276499807,1563.969631544197,1.0,-47.96837235001931
Dan Hooker,Jason Knight,2016-11-26,1563.969631544197,1507.184311982159,0.0,62.81963897724563
Dan Hooker,Ross Pearson,2017-06-10,1507.184311982159,1557.4426265585791,1.0,-49.587922595912005
Dan Hooker,Marc Diakiese,2017-12-30,1557.4426265585791,1630.7840897556162,1.0,45.41099890859846
Dan Hooker,Jim Miller,2018-04-21,1630.7840897556162,1675.714833766492,1.0,66.81445821141915
Dan Hooker,Gilbert Burns,2018-07-07,1675.714833766492,1735.6054402429393,1.0,168.5305217843329
Dan Hooker,Edson Barboza,2018-12-15,1735.6054402429393,1668.3408239549826,0.0,178.16281368436012
Dan Hooker,James Vick,2019-07-20,1668.3408239549826,1730.2671556230896,1.0,37.556734199366474
Dan Hooker,Al Iaquinta,2019-10-05,1730.2671556230896,1774.739570860574,1.0,54.5523218565977
Dan Hooker,Paul Felder,2020-02-22,1774.739570860574,1809.7582612559534,1.0,39.13413061763481
Dan Hooker,Dustin Poirier,2020-06-27,1809.7582612559534,1767.5045299986732,0.0,141.41743730097073
Dan Hooker,Michael Chandler,2021-01-23,1767.5045299986732,1668.6908588720482,0.0,37.23737437558361
Dan Hooker,Nasrat Haqparast,2021-09-25,1668.6908588720482,1711.426922738642,1.0,-106.04871198852584
Dan Hooker,Islam Makhachev,2021-10-30,1711.426922738642,1669.4922447445017,0.0,-98.33133851731145
Dan Hooker,Arnold Allen,2022-03-19,1669.4922447445017,1617.6445751661945,0.0,-98.0122852541715
Dan Hooker,Claudio Puelles,2022-11-12,1617.6445751661945,1686.5805575821976,1.0,-51.04628370585374
Dan Hooker,Jalin Turner,2023-07-08,1686.5805575821976,1722.2426549455517,1.0,-24.846365156444335
Dan Hooker,Mateusz Gamrot,2024-08-17,1666.6819912091637,1717.888979551523,1.0,-2.8102535353380063
Dan Hooker,Arman Tsarukyan,2025-11-22,1663.4167346636423,1620.6604162184628,0.0,45.772159497447774
Dan Hooker,Benoit Saint Denis,2026-01-31,1620.6604162184628,1588.9830719943648,0.0,-65.92014136373473
Dan Ige,Julio Arce,2018-01-20,1500.0,1452.0,0.0,
Dan Ige,Mike Santiago,2018-06-09,1452.0,1502.3206418479056,1.0,
Dan Ige,Jordan Griffin,2018-12-15,1502.3206418479056,1550.000038096148,1.0,
Dan Ige,Danny Henry,2019-03-16,1550.000038096148,1618.5355150480932,1.0,50.000038096148046
Dan Ige,Kevin Aguilar,2019-06-22,1618.5355150480932,1666.4857450160534,1.0,166.5355150480932
Dan Ige,Mirsad Bektic,2020-02-08,1666.4857450160534,1693.9102975826822,1.0,164.16510316814788
Dan Ige,Edson Barboza,2020-05-16,1693.9102975826822,1725.0584144416086,1.0,143.9102594865342
Dan Ige,Calvin Kattar,2020-07-15,1725.0584144416086,1674.1470326181914,0.0,106.52289939351544
Dan Ige,Gavin Tucker,2021-03-13,1674.1470326181914,1727.3178812466592,1.0,7.661287602137918
Dan Ige,Chan Sung Jung,2021-06-19,1727.3178812466592,1669.261651305751,0.0,33.40758366397699
Dan Ige,Josh Emmett,2021-12-11,1669.261651305751,1624.8846398450594,0.0,-55.796763135857645
Dan Ige,Movsar Evloev,2022-06-04,1624.8846398450594,1590.060847609784,0.0,-49.26239277313198
Dan Ige,Damon Jackson,2023-01-14,1590.060847609784,1667.5910658800988,1.0,-137.25703363687512
Dan Ige,Nate Landwehr,2023-06-10,1667.5910658800988,1709.9622881890796,1.0,-1.6705854256522343
Dan Ige,Bryce Mitchell,2023-09-23,1709.9622881890796,1654.0166041698658,0.0,85.07764834402019
Dan Ige,Andre Fili,2024-02-10,1654.0166041698658,1698.2418299168687,1.0,63.95575656008168
Dan Ige,Diego Lopes,2024-06-29,1698.2418299168687,1648.7702952250852,0.0,30.650764036769942
Dan Ige,Lerone Murphy,2024-10-26,1648.7702952250852,1613.3525784174508,0.0,-61.19199296399438
Dan Ige,Sean Woodson,2025-04-12,1613.3525784174508,1690.6701462944836,1.0,-40.664025752415
Dan Ige,Patricio Freire,2025-07-19,1690.6701462944836,1615.5606250061123,0.0,-7.5716836223850805
Dan Ige,Melquizael Costa,2026-02-21,1615.5606250061123,1577.6219030768384,0.0,-33.20967021897286
Dan Lauzon,Efrain Escudero,2010-05-29,1500.0,1452.0,0.0,
Dan Miller,Michael Bisping,2010-05-29,1500.0,1452.0,0.0,
Dan Miller,John Salter,2010-08-28,1452.0,1530.0725553520647,1.0,
Dan Miller,Joe Doerksen,2010-12-11,1530.0725553520647,1561.9121322354836,1.0,
Dan Miller,Nate Marquardt,2011-03-19,1561.9121322354836,1508.942241885293,0.0,61.91213223548357
Dan Miller,Rousimar Palhares,2011-08-27,1508.942241885293,1468.1470082201827,0.0,56.942241885293015
Dan Miller,Ricardo Funch,2012-06-22,1468.1470082201827,1518.7173542805701,1.0,-61.92554713188201
Dan Miller,Jordan Mein,2013-03-16,1518.7173542805701,1455.4881051742752,0.0,-43.194777954913434
Dan Miller,Trevor Smith,2015-07-12,1466.6160788807065,1420.3376653244409,0.0,-42.32616300458653
Dan Moret,Gilbert Burns,2018-04-14,1500.0,1462.6066109251276,0.0,
Dan Moret,Alex White,2019-03-09,1462.6066109251276,1408.9592078782198,0.0,
Dan Moret,Jared Gordon,2019-06-29,1408.9592078782198,1370.5779579754967,0.0,
Dan Stittgen,Stephen Thompson,2012-02-04,1500.0,1440.0,0.0,
Dan Stittgen,Marcelo Guimaraes,2012-07-11,1440.0,1410.1559048643703,0.0,
Daniel Barez,Jafel Filho,2023-07-22,1500.0,1433.7858094961446,0.0,
Daniel Barez,Victor Altamirano,2024-09-28,1450.3393571221084,1500.3365055357406,1.0,
Daniel Barez,Andre Lima,2025-03-15,1500.3365055357406,1459.777175219411,0.0,
Daniel Cormier,Frank Mir,2013-04-20,1500.0,1555.7137144001522,1.0,
Daniel Cormier,Roy Nelson,2013-10-19,1555.7137144001522,1610.5787684819352,1.0,
Daniel Cormier,Patrick Cummins,2014-02-22,1610.5787684819352,1652.1021904139668,1.0,
Daniel Cormier,Dan Henderson,2014-05-24,1652.1021904139668,1691.3619078447894,1.0,152.1021904139668
Daniel Cormier,Jon Jones,2015-01-03,1691.3619078447894,1669.907153012266,0.0,135.64819344463717
Daniel Cormier,Anthony Johnson,2015-05-23,1669.907153012266,1739.8301045726082,1.0,59.32838453033082
Daniel Cormier,Alexander Gustafsson,2015-10-03,1739.8301045726082,1769.896812733594,1.0,87.7279141586414
Daniel Cormier,Anderson Silva,2016-07-09,1769.896812733594,1795.3046521454737,1.0,78.5349048888047
Daniel Cormier,Anthony Johnson,2017-04-08,1795.3046521454737,1863.4795159916619,1.0,125.3974991332077
Daniel Cormier,Volkan Oezdemir,2018-01-20,1863.4795159916619,1897.61761663117,1.0,123.64941141905365
Daniel Cormier,Stipe Miocic,2018-07-07,1897.61761663117,1964.319623370139,1.0,127.72080389757593
Daniel Cormier,Derrick Lewis,2018-11-03,1964.319623370139,2002.196675666781,1.0,169.01497122466526
Daniel Cormier,Stipe Miocic,2019-08-17,2002.196675666781,1908.0189415406578,0.0,138.7171596751191
Daniel Cormier,Stipe Miocic,2020-08-15,1908.0189415406578,1855.0048497770713,0.0,10.401324909487812
Daniel Frunza,Rhys McKee,2025-04-05,1500.0,1423.6641458068918,0.0,
Daniel Frunza,Charles Radtke,2025-11-01,1423.6641458068918,1381.552305196517,0.0,
Daniel Jolly,Misha Cirkunov,2015-08-23,1500.0,1440.0,0.0,
Daniel Jolly,Khalil Rountree Jr.,2017-02-04,1455.0,1385.6203081208598,0.0,
Daniel Kelly,Luke Zachrich,2014-11-07,1500.0,1561.1307027877208,1.0,
Daniel Kelly,Patrick Walsh,2015-02-14,1561.1307027877208,1607.3174923607628,1.0,
Daniel Kelly,Sam Alvey,2015-05-09,1607.3174923607628,1544.498931875611,0.0,
Daniel Kelly,Steve Montgomery,2015-11-14,1544.498931875611,1578.4820182513863,1.0,44.498931875611106
Daniel Kelly,Antonio Carlos Junior,2016-03-19,1578.4820182513863,1634.3431611984015,1.0,17.351315463665514
Daniel Kelly,Chris Camozzi,2016-11-26,1634.3431611984015,1670.0064397259462,1.0,27.025668837638705
Daniel Kelly,Rashad Evans,2017-03-04,1670.0064397259462,1693.9048458689454,1.0,125.50750785033506
Daniel Kelly,Derek Brunson,2017-06-10,1693.9048458689454,1627.9589890383384,0.0,115.42282761755905
Daniel Kelly,Elias Theodorou,2017-11-18,1627.9589890383384,1578.8817827619346,0.0,-6.3841721600631445
Daniel Kelly,Tom Breese,2018-05-27,1578.8817827619346,1521.2504864779814,0.0,-91.12465696401159
Daniel Lacerda,Jeff Molina,2021-10-23,1500.0,1448.23696702604,0.0,
Daniel Lacerda,Francisco Figueiredo,2022-04-30,1448.23696702604,1392.3596746410894,0.0,
Daniel Lacerda,Victor Altamirano,2022-08-20,1392.3596746410894,1344.559112580325,0.0,
Daniel Lacerda,CJ Vergara,2023-03-25,1344.559112580325,1299.8713324979615,0.0,-155.44088741967494
Daniel Lacerda,Edgar Chairez,2024-02-24,1299.8713324979615,1267.170343519503,0.0,-148.36563452807854
Daniel Marcos,Saimon Oliveira,2023-01-21,1500.0,1551.5559791396524,1.0,
Daniel Marcos,Davey Grant,2023-07-22,1551.5559791396524,1598.1413992201394,1.0,
Daniel Marcos,John Castaneda,2024-06-08,1598.1413992201394,1649.7826417078668,1.0,
Daniel Marcos,Adrian Yanez,2024-12-14,1649.7826417078668,1685.9857802507722,1.0,149.7826417078668
Daniel Marcos,Montel Jackson,2025-05-03,1685.9857802507722,1639.8066515842934,0.0,134.4298011111198
Daniel Marcos,Miles Johns,2025-11-08,1639.8066515842934,1682.9291840853587,1.0,41.66525236415396
Daniel Omielanczuk,Nandor Guelmino,2013-09-21,1500.0,1560.0,1.0,
Daniel Omielanczuk,Jared Rosholt,2014-04-11,1560.0,1510.342797654492,0.0,
Daniel Omielanczuk,Anthony Hamilton,2015-04-11,1510.342797654492,1453.5908273928048,0.0,
Daniel Omielanczuk,Chris de la Rocha,2015-07-18,1453.5908273928048,1521.5580782496122,1.0,-46.40917260719516
